Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
12344,Fuzzed,Mon Apr 24 21:42:23 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,407,638,23,329,3014,,Reflected,[12343]
12346,Fuzzed,Mon Apr 24 21:42:23 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,437,638,23,329,3014,,Reflected,[12345]
12347,Fuzzed,Mon Apr 24 21:42:23 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,433,638,23,329,3014,,Reflected,[12346]
12348,Fuzzed,Mon Apr 24 21:42:23 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,392,638,23,329,3014,,Reflected,[12347]
12350,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,400,638,23,329,3014,,Reflected,[12349]
12349,Fuzzed,Mon Apr 24 21:42:23 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,431,638,23,329,3014,,Reflected,[12348]
12352,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[12351]
12353,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,423,638,23,329,3014,,Reflected,[12352]
12357,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,399,638,23,329,3014,,Reflected,[12356]
12351,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,442,638,23,329,3014,,Reflected,[12350]
12354,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,437,638,23,329,3014,,Reflected,[12353]
12356,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,430,638,23,329,3014,,Reflected,[12355]
12355,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,438,638,23,329,3014,,Reflected,[12354]
12358,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[12357]
12362,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,371,638,23,329,3014,,Reflected,[12361]
12359,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,428,638,23,329,3014,,Reflected,[12358]
12364,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,375,638,23,329,3014,,Reflected,[12363]
12360,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,439,638,23,329,3014,,Reflected,[12359]
12363,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[12362]
12365,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,369,638,23,329,3014,,Reflected,[12364]
12361,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,434,638,23,329,3014,,Reflected,[12360]
12366,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,370,638,23,329,3014,,Reflected,[12365]
12367,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,378,638,23,329,3014,,Reflected,[12366]
12369,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,395,638,23,329,3014,,Reflected,[12368]
12368,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,397,638,23,329,3014,,Reflected,[12367]
12371,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,408,638,23,329,3014,,Reflected,[12370]
12379,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,362,638,23,329,3014,,Reflected,[12378]
12370,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,426,638,23,329,3014,,Reflected,[12369]
12373,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,404,638,23,329,3014,,Reflected,[12372]
12372,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,422,638,23,329,3014,,Reflected,[12371]
12378,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,390,638,23,329,3014,,Reflected,[12377]
12375,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,402,638,23,329,3014,,Reflected,[12374]
12381,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,364,638,23,329,3014,,Reflected,[12380]
12380,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,395,638,23,329,3014,,Reflected,[12379]
12374,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,434,638,23,329,3014,,Reflected,[12373]
12377,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,436,638,23,329,3014,,Reflected,[12376]
12376,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,439,638,23,329,3014,,Reflected,[12375]
12382,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,410,638,23,329,3014,,Reflected,[12381]
12383,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,375,638,23,329,3014,,Reflected,[12382]
12384,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,406,638,23,329,3014,,Reflected,[12383]
12385,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,401,638,23,329,3014,,Reflected,[12384]
12388,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,404,638,23,329,3014,,Reflected,[12387]
12386,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,427,638,23,329,3014,,Reflected,[12385]
12391,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,398,638,23,329,3014,,Reflected,[12390]
12395,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,371,638,23,329,3014,,Reflected,[12394]
12396,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,362,638,23,329,3014,,Reflected,[12395]
12387,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,433,638,23,329,3014,,Reflected,[12386]
12394,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,397,638,23,329,3014,,Reflected,[12393]
12389,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,436,638,23,329,3014,,Reflected,[12388]
12390,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,435,638,23,329,3014,,Reflected,[12389]
12398,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,372,638,23,329,3014,,Reflected,[12397]
12392,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,434,638,23,329,3014,,Reflected,[12391]
12397,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,412,638,23,329,3014,,Reflected,[12396]
12399,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,407,638,23,329,3014,,Reflected,[12398]
12400,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,409,638,23,329,3014,,Reflected,[12399]
12401,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,408,638,23,329,3014,,Reflected,[12400]
12405,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,391,638,23,329,3014,,Reflected,[12404]
12403,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,434,638,23,329,3014,,Reflected,[12402]
12402,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,440,638,23,329,3014,,Reflected,[12401]
12406,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,405,638,23,329,3014,,Reflected,[12405]
12404,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,435,638,23,329,3014,,Reflected,[12403]
12410,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,376,638,23,329,3014,,Reflected,[12409]
12414,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,363,638,23,329,3014,,Reflected,[12413]
12413,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,385,638,23,329,3014,,Reflected,[12412]
12415,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,380,638,23,329,3014,,Reflected,[12414]
12411,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,404,638,23,329,3014,,Reflected,[12410]
12412,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[12411]
12407,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,439,638,23,329,3014,,Reflected,[12406]
12408,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,437,638,23,329,3014,,Reflected,[12407]
12409,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,434,638,23,329,3014,,Reflected,[12408]
12416,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,405,638,23,329,3014,,Reflected,[12415]
12418,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[12417]
12417,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,408,638,23,329,3014,,Reflected,[12416]
12420,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,373,638,23,329,3014,,Reflected,[12419]
12419,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,407,638,23,329,3014,,Reflected,[12418]
12326,Fuzzed,Mon Apr 24 21:42:23 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,1399,638,23,329,3014,,Reflected,[12325]
12422,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,402,638,23,329,3014,,Reflected,[12421]
12421,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,411,638,23,329,3014,,Reflected,[12420]
12423,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,400,638,23,329,3014,,Reflected,[12422]
12424,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,409,638,23,329,3014,,Reflected,[12423]
12428,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,402,638,23,329,3014,,Reflected,[12427]
12425,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,413,638,23,329,3014,,Reflected,[12424]
12426,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,427,638,23,329,3014,,Reflected,[12425]
12427,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,425,638,23,329,3014,,Reflected,[12426]
12431,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,405,638,23,329,3014,,Reflected,[12430]
12429,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,429,638,23,329,3014,,Reflected,[12428]
12435,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,370,638,23,329,3014,,Reflected,[12434]
12430,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,435,638,23,329,3014,,Reflected,[12429]
12434,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,406,638,23,329,3014,,Reflected,[12433]
12432,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,431,638,23,329,3014,,Reflected,[12431]
12436,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,392,638,23,329,3014,,Reflected,[12435]
12438,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,367,638,23,329,3014,,Reflected,[12437]
12437,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,394,638,23,329,3014,,Reflected,[12436]
12440,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,369,638,23,329,3014,,Reflected,[12439]
12441,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,371,638,23,329,3014,,Reflected,[12440]
12439,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,397,638,23,329,3014,,Reflected,[12438]
12442,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,399,638,23,329,3014,,Reflected,[12441]
12444,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,432,638,23,329,3014,,Reflected,[12443]
12445,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,428,638,23,329,3014,,Reflected,[12444]
12447,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,406,638,23,329,3014,,Reflected,[12446]
12446,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,428,638,23,329,3014,,Reflected,[12445]
12448,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,409,638,23,329,3014,,Reflected,[12447]
12451,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,431,638,23,329,3014,,Reflected,[12450]
12449,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,440,638,23,329,3014,,Reflected,[12448]
12450,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,436,638,23,329,3014,,Reflected,[12449]
12453,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,399,638,23,329,3014,,Reflected,[12452]
12456,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,398,638,23,329,3014,,Reflected,[12455]
12452,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,431,638,23,329,3014,,Reflected,[12451]
12454,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,427,638,23,329,3014,,Reflected,[12453]
12455,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,446,638,23,329,3014,,Reflected,[12454]
12458,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,404,638,23,329,3014,,Reflected,[12457]
12459,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,399,638,23,329,3014,,Reflected,[12458]
12457,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,435,638,23,329,3014,,Reflected,[12456]
12462,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,371,638,23,329,3014,,Reflected,[12461]
12460,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[12459]
12461,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,406,638,23,329,3014,,Reflected,[12460]
12443,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,654,638,23,329,3014,,Reflected,[12442]
12463,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,399,638,23,329,3014,,Reflected,[12462]
12464,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,391,638,23,329,3014,,Reflected,[12463]
12465,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,401,638,23,329,3014,,Reflected,[12464]
12467,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,397,638,23,329,3014,,Reflected,[12466]
12466,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,439,638,23,329,3014,,Reflected,[12465]
12475,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,375,638,23,329,3014,,Reflected,[12474]
12468,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,434,638,23,329,3014,,Reflected,[12467]
12476,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,382,638,23,329,3014,,Reflected,[12475]
12471,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,410,638,23,329,3014,,Reflected,[12470]
12469,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,439,638,23,329,3014,,Reflected,[12468]
12478,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,361,638,23,329,3014,,Reflected,[12477]
12472,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,435,638,23,329,3014,,Reflected,[12471]
12474,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,436,638,23,329,3014,,Reflected,[12473]
12470,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,443,638,23,329,3014,,Reflected,[12469]
12479,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,360,638,23,329,3014,,Reflected,[12478]
12480,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,366,638,23,329,3014,,Reflected,[12479]
12481,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,363,638,23,329,3014,,Reflected,[12480]
12487,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,362,638,23,329,3014,,Reflected,[12486]
12482,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,395,638,23,329,3014,,Reflected,[12481]
12483,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,407,638,23,329,3014,,Reflected,[12482]
12489,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,368,638,23,329,3014,,Reflected,[12488]
12486,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,393,638,23,329,3014,,Reflected,[12485]
12484,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,395,638,23,329,3014,,Reflected,[12483]
12485,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,397,638,23,329,3014,,Reflected,[12484]
12488,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,399,638,23,329,3014,,Reflected,[12487]
12393,Fuzzed,Mon Apr 24 21:42:24 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,1430,638,23,329,3014,,Reflected,[12392]
12490,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,431,638,23,329,3014,,Reflected,[12489]
12493,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,401,638,23,329,3014,,Reflected,[12492]
12491,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,436,638,23,329,3014,,Reflected,[12490]
12477,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,615,638,23,329,3014,,Reflected,[12476]
12492,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,433,638,23,329,3014,,Reflected,[12491]
12498,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,365,638,23,329,3014,,Reflected,[12497]
12494,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,434,638,23,329,3014,,Reflected,[12493]
12500,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,371,638,23,329,3014,,Reflected,[12499]
12495,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,422,638,23,329,3014,,Reflected,[12494]
12497,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,406,638,23,329,3014,,Reflected,[12496]
12496,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,429,638,23,329,3014,,Reflected,[12495]
12501,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,380,638,23,329,3014,,Reflected,[12500]
12499,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,409,638,23,329,3014,,Reflected,[12498]
12502,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,370,638,23,329,3014,,Reflected,[12501]
12503,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,382,638,23,329,3014,,Reflected,[12502]
12504,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,368,638,23,329,3014,,Reflected,[12503]
12505,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,372,638,23,329,3014,,Reflected,[12504]
12506,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,444,638,23,329,3014,,Reflected,[12505]
12508,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,436,638,23,329,3014,,Reflected,[12507]
12509,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,436,638,23,329,3014,,Reflected,[12508]
12511,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,418,638,23,329,3014,,Reflected,[12510]
12510,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,434,638,23,329,3014,,Reflected,[12509]
12512,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,428,638,23,329,3014,,Reflected,[12511]
12514,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,396,638,23,329,3014,,Reflected,[12513]
12516,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,367,638,23,329,3014,,Reflected,[12515]
12515,Fuzzed,Mon Apr 24 21:42:25 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,405,638,23,329,3014,,Reflected,[12514]
